fecha_observacion,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,saldo_actual,clasificacion_sbs,Garantia,y_score_modelo,SeriousDlqin2yrs
2026-05-24,0.777846415,35,1,0.73965207,5000.0,8,0,2,0,3.0,17208.11,CPP,10509.09,0.19197370155220228,1
2026-05-24,0.0,39,0,0.310229085,11916.0,8,0,3,0,1.0,35515.81,Normal,23103.74,0.0140338952777724,0
2026-05-24,0.874527497,23,1,0.283355063,2300.0,9,0,0,0,0.0,2544.05,CPP,0.0,0.2641648142494822,0
2026-05-24,0.122677361,43,0,0.286285619,6000.0,9,0,1,0,0.0,18170.27,Normal,14352.99,0.01589113045213183,0
2026-05-24,0.03739813,60,0,2641.0,,6,0,2,0,3.0,11479.54,Normal,8761.22,0.00928929921049761,0
2026-05-24,0.9999999,37,0,0.170474517,5120.0,3,2,1,0,3.0,18297.75,Perdida,11802.59,0.39114765911003474,1
2026-05-24,0.062120436,52,0,0.190062303,13000.0,5,0,1,0,0.0,41600.73,Normal,32388.98,0.011010424000823128,0
2026-05-24,0.835210986,53,0,0.364605899,6000.0,7,0,2,0,0.0,6849.11,Normal,5731.31,0.0594676937882233,0
2026-05-24,0.004752336,55,0,0.250516072,13563.0,11,0,2,0,1.0,23823.32,Normal,15150.24,0.011385499961324238,0
2026-05-24,0.9999999,31,0,0.10783798,1900.0,3,0,0,0,0.0,4763.95,Normal,0.0,0.08637957341680658,1
2026-05-24,0.185880403,47,0,667.0,,9,0,0,0,,10263.23,Normal,0.0,0.021378747066431603,0
2026-05-24,0.0,82,0,0.0,15000.0,3,0,0,0,0.0,80639.25,Normal,0.0,0.008285438500885601,0
2026-05-24,0.320013229,53,0,0.448143814,9400.0,11,0,2,0,1.0,30920.36,Normal,26750.99,0.025578495094824932,0
2026-05-24,0.0,66,0,0.214630895,6000.0,6,0,1,0,2.0,11849.75,Normal,8452.13,0.007947028569572034,0
2026-05-24,0.775401892,37,0,0.073522228,4093.0,5,0,0,0,5.0,21296.19,Normal,0.0,0.08774841188043941,1
2026-05-24,0.419057362,56,0,0.397216445,6250.0,15,0,1,0,2.0,4203.08,Normal,2633.8,0.035206430190510854,0
2026-05-24,0.428114377,71,0,590.0,,5,0,1,0,0.0,30254.68,Normal,24493.76,0.022349936539869362,0
2026-05-24,0.063513726,51,0,1.201199201,1500.0,10,0,2,0,2.0,3390.77,Normal,3381.41,0.019142231460155812,0
2026-05-24,0.25439223,37,2,0.683687302,2212.0,14,0,1,0,0.0,1851.11,CPP,1293.26,0.15163078927125215,0
2026-05-24,0.297318682,64,1,0.420702365,9766.0,27,0,2,0,0.0,25266.79,CPP,15261.97,0.041324133065409455,0
2026-05-24,0.810206271,43,1,0.350262985,6083.0,9,0,1,0,1.0,2774.07,CPP,1955.55,0.14231601392057863,0
2026-05-24,0.067582255,65,0,0.326988687,5568.0,21,0,1,0,0.0,28554.68,Normal,26768.29,0.011053578666946048,0
2026-05-24,0.47316058,41,1,0.336676218,5583.0,8,0,2,0,0.0,18568.3,CPP,17902.27,0.06087193003565227,1
2026-05-24,0.0,77,0,575.0,,5,0,1,0,,6939.27,Normal,4853.38,0.008676534358077635,0
2026-05-24,0.91340863,58,0,0.427616354,11666.0,12,0,0,0,0.0,29283.7,Normal,0.0,0.05587107408280151,0
2026-05-24,0.897498263,55,4,0.75310559,7083.0,17,0,2,0,0.0,8638.55,CPP,5952.93,0.4059815169549095,0
2026-05-24,0.773579464,59,1,1219.0,,9,1,0,0,0.0,14636.28,Dudoso,0.0,0.29840751942457217,1
2026-05-24,0.024479021,65,0,0.256221561,17800.0,11,0,3,0,0.0,58207.44,Normal,43019.47,0.010223115570342094,0
2026-05-24,0.204398679,28,1,0.066321579,3090.0,5,0,0,0,1.0,4216.46,CPP,0.0,0.055845490632661955,0
2026-05-24,0.090029354,41,1,0.564691657,8269.0,14,0,2,0,1.0,140059.13,CPP,121872.87,0.04647226747341268,0
2026-05-24,0.016829515,67,0,0.51812047,4000.0,14,0,1,0,0.0,9481.0,Normal,8763.19,0.012362233702843306,0
2026-05-24,0.9999999,22,0,0.0,820.0,1,0,0,0,0.0,1534.58,Normal,0.0,0.07714932142963246,0
2026-05-24,0.419351014,53,1,4740.0,,10,0,2,0,1.0,8782.12,CPP,6058.37,0.07017607452455336,1
2026-05-24,0.187868165,38,0,0.61505391,14653.0,13,0,7,0,1.0,17955.22,Normal,15281.86,0.09736251897216314,0
2026-05-24,0.694119705,62,0,0.213455823,3700.0,8,0,0,0,0.0,15510.28,Normal,0.0,0.041151219114644484,0
2026-05-24,0.206037096,39,0,0.094702068,8172.0,16,0,0,0,0.0,29054.56,Normal,0.0,0.026338763114729578,0
2026-05-24,0.404484136,44,0,0.413560992,6090.0,8,0,2,0,0.0,12203.22,Normal,10160.02,0.030698101635759503,0
2026-05-24,0.0,61,0,1885.0,,5,0,1,0,2.0,13103.62,Normal,11557.82,0.009106364823185132,0
2026-05-24,0.560836446,38,0,0.42135673,4672.0,11,0,1,0,3.0,14863.77,Normal,12463.1,0.065690996089438,0
2026-05-24,0.077283506,49,0,0.014768322,5416.0,5,0,0,0,0.0,15705.92,Normal,0.0,0.01231742560635984,0
2026-05-24,0.027235436,73,0,0.008362116,5500.0,6,0,0,0,0.0,9645.51,Normal,0.0,0.008210732735022439,0
2026-05-24,0.038381663,29,0,106.0,,5,0,0,0,0.0,6086.65,Normal,0.0,0.016019171084877857,0
2026-05-24,0.638848057,74,3,0.81788316,7000.0,22,0,2,3,0.0,17420.75,Deficiente,15294.21,0.4521952751492174,1
2026-05-24,0.020242348,66,0,2843.0,,21,0,2,0,0.0,3830.42,Normal,3823.93,0.010783804582587202,0
2026-05-24,0.105183777,46,0,0.345491133,7950.0,7,0,2,0,3.0,21928.76,Normal,21392.07,0.012166131623537944,0
2026-05-24,0.0,53,0,2379.0,,11,0,1,0,2.0,5199.51,Normal,5086.54,0.012864705906621081,0
2026-05-24,0.225106012,57,0,0.242309768,3705.0,7,0,1,0,1.0,9692.27,Normal,6824.18,0.015669667283205294,0
2026-05-24,0.873300222,60,3,0.1763336,13740.0,15,0,0,0,0.0,12738.48,CPP,0.0,0.2271485459602817,0
2026-05-24,0.39335511,66,0,0.472087985,6000.0,12,0,1,0,0.0,18490.3,Normal,17170.57,0.021391871573079386,0
2026-05-24,0.217782218,28,0,0.061487702,6667.0,2,0,0,0,0.0,22342.79,Normal,0.0,0.019409441391601386,0
2026-05-24,0.034058542,25,0,167.0,,5,0,0,0,0.0,13956.99,Normal,0.0,0.0167704828815939,0
2026-05-24,0.006263272,57,0,2548.0,,9,0,1,0,0.0,21838.09,Normal,17700.0,0.010917403780346491,0
2026-05-24,0.174747311,57,0,48.0,1.0,2,0,0,0,0.0,1395.18,Normal,0.0,0.011937697081844417,0
2026-05-24,0.960395298,33,0,0.856476339,4500.0,14,0,2,0,1.0,11420.42,Normal,11165.97,0.18216503090432942,0
2026-05-24,0.026452426,67,0,0.116143285,6336.0,5,0,0,0,1.0,30588.41,Normal,0.0,0.008225400459618894,0
2026-05-24,0.09302423,36,0,2877.0,0.0,8,0,2,0,0.0,918.28,Normal,669.85,0.011397179389555163,0
2026-05-24,0.318788816,58,0,10902.0,,29,0,3,0,0.0,15016.43,Normal,10073.11,0.02849641264241933,0
2026-05-24,0.049814401,57,0,0.029248538,6666.0,15,0,0,0,0.0,40203.29,Normal,0.0,0.014269672587837689,0
2026-05-24,0.86519233,54,5,1.06122449,2400.0,15,0,1,1,0.0,2825.68,Deficiente,2490.56,0.575227723222184,1
2026-05-24,0.060521215,49,1,0.371157211,4000.0,7,0,1,0,2.0,6438.57,CPP,4656.78,0.03474051545806995,0
2026-05-24,0.0,62,0,0.594564794,15417.0,10,0,2,0,1.0,12351.04,Normal,7753.38,0.011665995237046376,0
2026-05-24,0.008530401,81,0,5.0,,4,0,0,0,0.0,24417.16,Normal,0.0,0.008741829418997397,0
2026-05-24,0.769824695,48,2,1888.0,,6,0,2,0,2.0,10764.78,CPP,10111.36,0.19074724753230618,0
2026-05-24,0.47584113,55,0,0.546880105,6121.0,13,0,1,0,1.0,14384.15,Normal,12516.02,0.03701964186861299,0
2026-05-24,0.081713102,72,0,215.0,,2,0,0,0,0.0,10273.78,Normal,0.0,0.008916851692078353,0
2026-05-24,0.023863485,48,3,0.606578523,3100.0,9,0,2,2,1.0,9604.49,Deficiente,7043.34,0.37373825479840733,1
2026-05-24,0.9999999,64,0,0.396821328,3900.0,6,0,1,0,0.0,16038.41,Normal,14717.4,0.04228125823015387,0
2026-05-24,0.0,47,1,0.138668614,9583.0,7,3,1,0,0.0,14696.02,Perdida,13847.54,0.39064503587815025,1
2026-05-24,0.867106645,60,0,651.0,,2,0,0,0,0.0,23848.59,Normal,0.0,0.0522720865145388,0
2026-05-24,0.048947666,34,0,0.351365015,1977.0,6,0,1,0,0.0,5122.12,Normal,4189.87,0.01556534027416857,0
2026-05-24,0.065166752,44,0,0.184589461,19583.0,10,0,1,0,3.0,39949.1,Normal,28421.55,0.012965653870253304,0
2026-05-24,0.021165404,37,1,0.076576952,12000.0,11,0,0,0,4.0,37523.66,CPP,0.0,0.03869437268092705,0
2026-05-24,0.135150627,67,0,0.415920777,5250.0,5,0,2,0,1.0,16997.55,Normal,10872.0,0.011334357555536707,0
2026-05-24,0.609762645,72,1,0.519528004,12033.0,11,0,3,1,0.0,21723.52,Deficiente,18730.16,0.1842662043810481,0
2026-05-24,0.257315101,54,0,0.49288451,3653.0,13,0,0,0,0.0,19021.06,Normal,0.0,0.02522196136787927,0
2026-05-24,0.167787632,44,0,0.055951643,6451.0,4,0,0,0,1.0,14736.7,Normal,0.0,0.01686135082635969,0
2026-05-24,0.0,21,0,0.0,1800.0,1,0,0,0,0.0,5438.04,Normal,0.0,0.017444833966881883,0
2026-05-24,0.217989101,50,0,2833.0,,3,0,1,0,4.0,3523.39,Normal,3170.82,0.019145202802200875,0
2026-05-24,0.371297225,45,0,0.66131048,5600.0,12,0,2,0,1.0,8591.09,Normal,6608.38,0.040352634656595755,1
2026-05-24,0.172844317,42,0,0.331347236,12083.0,21,0,1,0,2.0,17211.86,Normal,15164.17,0.022291274745161477,0
2026-05-24,0.012957564,84,0,0.080591941,10000.0,9,0,2,0,0.0,28181.83,Normal,21244.05,0.00893907878691561,0
2026-05-24,0.015338597,38,0,2353.0,,7,0,2,0,0.0,15305.7,Normal,10913.12,0.013342272527452797,0
2026-05-24,0.028635362,36,0,0.814237153,5000.0,12,0,1,0,2.0,7092.14,Normal,4756.35,0.021239097441649965,0
2026-05-24,0.135272575,70,0,0.399818264,2200.0,13,0,0,0,0.0,4344.45,Normal,0.0,0.015165512628094473,0
2026-05-24,0.005714104,56,0,0.248356808,6389.0,9,0,1,0,0.0,19455.17,Normal,14931.75,0.010909397667830391,0
2026-05-24,0.950916528,64,0,0.863811728,5183.0,7,0,3,1,0.0,9020.25,Deficiente,5707.77,0.24420959845236637,1
2026-05-24,0.085247869,44,0,0.249427918,17916.0,7,0,2,0,2.0,58628.61,Normal,52722.27,0.011685484001231894,0
2026-05-24,0.036296326,57,0,0.224072179,10750.0,14,0,2,0,0.0,15188.35,Normal,9801.93,0.012177222827468148,0
2026-05-24,0.134720627,27,0,0.547817394,3000.0,7,0,1,0,0.0,10203.95,Normal,6924.38,0.024131363603726325,0
2026-05-24,0.296412468,82,0,0.28277635,3500.0,4,0,1,0,0.0,13998.98,Normal,13638.99,0.014402990697337623,0
2026-05-24,0.9999999,28,0,0.623861364,4500.0,7,1,1,0,3.0,2680.19,Dudoso,2581.85,0.39334201494815796,0
2026-05-24,0.128163082,45,0,0.257382004,4300.0,8,0,0,0,1.0,7187.38,Normal,0.0,0.016165183990650676,0
2026-05-24,0.0,83,0,4547.0,,8,0,2,0,1.0,6296.92,Normal,4973.88,0.007889642338080408,0
2026-05-24,0.381722941,50,0,0.265858874,8417.0,13,0,1,0,0.0,18600.46,Normal,12209.83,0.02586698925397096,0
2026-05-24,0.104771821,55,0,0.647961092,2672.0,11,0,1,0,0.0,1630.36,Normal,1454.33,0.016447149911079168,0
2026-05-24,0.003313286,66,0,0.008838384,1583.0,10,0,0,0,0.0,1559.2,Normal,0.0,0.011794146486091341,0
2026-05-24,0.068270464,41,0,0.086655113,7500.0,5,0,0,0,2.0,7507.02,Normal,0.0,0.013837170972481421,0
2026-05-24,0.045655017,73,0,134.0,,11,0,0,0,0.0,14223.21,Normal,0.0,0.010310666427000856,0
2026-05-24,0.008138251,64,0,0.122299225,4905.0,6,0,0,0,0.0,9905.02,Normal,0.0,0.008700362681602984,0
2026-05-24,0.111781722,63,0,0.273181266,7408.0,3,0,1,0,0.0,9157.78,Normal,8590.5,0.008583402816718357,0
2026-05-24,0.310072712,41,0,0.340779029,5416.0,8,0,1,0,0.0,20370.24,Normal,12383.59,0.024034909600726028,0
2026-05-24,0.155779222,54,0,1.265509318,7833.0,16,0,4,0,2.0,6541.99,Normal,4137.29,0.07007543094205307,0
2026-05-24,0.604850214,45,0,0.004884005,2456.0,3,0,0,0,1.0,18857.36,Normal,0.0,0.05411497016038206,0
2026-05-24,0.612366204,49,0,0.3291843,12050.0,14,0,2,0,2.0,29343.33,Normal,24101.89,0.04933417132294566,0
2026-05-24,0.931422381,28,0,0.305105853,5620.0,8,0,0,0,0.0,9104.4,Normal,0.0,0.08336520249448637,0
2026-05-24,0.0,63,0,0.385845662,2500.0,3,0,1,0,0.0,9253.16,Normal,6213.64,0.009962591513821372,0
2026-05-24,0.015405769,74,0,0.138172366,5000.0,7,0,1,0,1.0,45407.59,Normal,38665.41,0.008307016389393117,0
2026-05-24,0.004234586,53,0,0.607137363,6500.0,13,0,2,0,0.0,19476.66,Normal,15776.56,0.014841914638358315,0
2026-05-24,0.836238847,77,0,1.87806097,2000.0,10,0,2,0,0.0,9987.57,Normal,7460.71,0.06723750798798217,0
2026-05-24,0.664226715,32,0,0.40171398,5600.0,9,0,1,0,3.0,13034.75,Normal,10219.1,0.06612874979114622,0
2026-05-24,0.222300443,79,0,0.189004998,2200.0,13,0,0,0,0.0,14428.32,Normal,0.0,0.01716718261368332,0
2026-05-24,0.914068079,23,1,0.535899334,1350.0,5,0,0,1,0.0,5880.63,Deficiente,0.0,0.4009263104018943,0
2026-05-24,0.099705177,54,0,0.225469729,9100.0,11,0,2,0,2.0,10433.01,Normal,9190.31,0.011814555043030268,0
2026-05-24,0.9999999,50,0,0.0,16666.0,1,0,0,0,2.0,38462.39,Normal,0.0,0.07261800545253828,0
2026-05-24,0.428025396,63,0,0.547878249,4500.0,7,0,2,0,0.0,5221.02,Normal,3806.67,0.024833131246005672,0
2026-05-24,0.164338324,64,0,794.0,,6,0,1,0,0.0,9440.97,Normal,8716.32,0.011255556268097088,0
2026-05-24,1.62490392,30,0,0.226224784,693.0,3,0,0,0,0.0,2612.18,Normal,0.0,0.10183239516911431,1
2026-05-24,0.001027327,44,0,0.508796426,3580.0,12,0,1,0,1.0,6643.27,Normal,5168.79,0.017762004961309707,0
2026-05-24,0.1817106,33,0,0.213466627,3400.0,4,0,0,0,0.0,6481.94,Normal,0.0,0.020001302142121744,0
2026-05-24,0.097657497,63,0,1517.0,,9,0,1,0,0.0,15791.07,Normal,10577.55,0.010008310480198552,0
2026-05-24,0.724318,44,0,0.556998804,5850.0,14,0,2,1,2.0,5057.32,Deficiente,3449.0,0.21393353800908071,0
2026-05-24,0.000210524,71,0,0.504349565,10000.0,9,0,2,0,0.0,36907.6,Normal,27949.68,0.00956127914284671,0
2026-05-24,0.490387198,62,0,0.629980744,6750.0,17,0,2,0,1.0,21523.48,Normal,19222.04,0.035605227894068725,0
2026-05-24,0.687150838,47,0,70.0,,3,0,0,0,0.0,15635.67,Normal,0.0,0.06327784430575151,0
2026-05-24,0.155194827,48,0,261.0,,8,0,0,0,0.0,11543.63,Normal,0.0,0.019279876946939927,0
2026-05-24,0.029262388,56,0,31.0,,4,0,0,0,0.0,51547.13,Normal,0.0,0.011168965275451411,0
2026-05-24,0.9999999,24,2,0.111955218,2500.0,4,0,0,0,1.0,5659.57,CPP,0.0,0.2659963006982986,0
2026-05-24,0.985715235,51,3,0.342091705,3881.0,8,0,0,0,2.0,2394.99,CPP,0.0,0.2836647796870207,1
2026-05-24,0.27701939,55,0,0.42712294,2366.0,10,0,0,0,0.0,4886.54,Normal,0.0,0.025467286601221557,0
2026-05-24,0.892517914,56,4,0.440456621,10949.0,7,1,1,5,0.0,50738.69,Dudoso,41851.42,0.5427297979600073,1
2026-05-24,0.049158429,57,0,0.748854644,2400.0,4,0,1,0,0.0,8706.11,Normal,7844.29,0.011721106265646793,0
2026-05-24,0.076662735,29,0,0.314456036,670.0,6,0,0,0,0.0,11683.72,Normal,0.0,0.014607527318103013,0
2026-05-24,0.605619264,58,0,0.672920303,6875.0,13,0,2,0,0.0,14164.68,Normal,13102.08,0.04519850591812935,0
2026-05-24,0.932359723,28,0,262.0,,2,0,0,0,0.0,14251.76,Normal,0.0,0.09733756367345871,0
2026-05-24,0.0,41,0,3203.0,,6,0,2,0,0.0,4585.45,Normal,3097.19,0.013524510886573795,0
2026-05-24,0.11831789,48,2,0.083549745,11166.0,8,0,0,0,3.0,20420.84,CPP,0.0,0.06656630285270627,0
2026-05-24,0.268731951,52,1,0.415881756,6900.0,6,0,1,0,0.0,13556.4,CPP,10062.89,0.04104564050969593,0
2026-05-24,0.952234444,60,0,6114.0,0.0,11,0,2,0,0.0,903.55,Normal,639.09,0.05010276503705308,0
2026-05-24,0.061309147,52,1,0.186914063,5119.0,11,0,1,0,0.0,14117.21,CPP,11193.26,0.03779334988992087,0
2026-05-24,0.004068526,62,0,1322.0,,10,0,2,1,0.0,22971.03,Deficiente,14635.58,0.05597512876747319,0
2026-05-25,0.131605147,48,0,0.356627041,9000.0,17,0,2,1,1.0,15025.43,Deficiente,10807.67,0.08490206308922262,0
2026-05-25,0.715880687,24,0,0.215531795,1776.0,6,0,0,0,0.0,7298.11,Normal,0.0,0.08132382035346877,0
2026-05-25,0.9999999,25,0,0.0,820.0,1,0,0,0,0.0,854.88,Normal,0.0,0.07714932142963246,0
2026-05-25,0.35329051,40,0,0.298127613,5500.0,4,0,1,0,3.0,28140.81,Normal,17104.31,0.027640975850338076,0
2026-05-25,0.9999999,23,0,0.421435059,1100.0,2,0,0,0,0.0,4542.86,Normal,0.0,0.09580369437439021,1
2026-05-25,0.025819249,46,0,47.0,,8,0,0,0,0.0,22615.99,Normal,0.0,0.014135052871549631,0
2026-05-25,0.149914246,69,0,0.210197451,4000.0,14,0,1,0,2.0,12101.73,Normal,9352.67,0.015604819903088448,0
2026-05-25,0.43214901,54,0,0.589646745,4500.0,14,0,1,0,2.0,25059.67,Normal,22386.25,0.04883221362723738,1
2026-05-25,0.012688921,81,0,0.406293846,4988.0,10,0,3,0,0.0,10798.25,Normal,8973.79,0.01217010073618393,0
2026-05-25,0.03167632,43,0,0.016895085,8463.0,19,0,0,0,0.0,25885.14,Normal,0.0,0.018979236504423517,0
2026-05-25,0.086028197,56,0,0.504930966,7604.0,10,0,2,0,0.0,7607.55,Normal,6775.83,0.011890933566260302,0
2026-05-25,0.588141186,72,0,1.227332457,1521.0,6,0,2,0,0.0,5944.47,Normal,4092.93,0.03549268598114493,0
2026-05-25,0.774571173,31,0,0.246301479,2500.0,5,0,0,0,3.0,8634.38,Normal,0.0,0.0785297414317478,0
2026-05-25,0.351050061,47,0,0.907740646,3500.0,17,0,1,0,0.0,17055.62,Normal,12836.42,0.057031362112227035,0
2026-05-25,0.052243579,75,0,0.895502225,12583.0,14,0,3,0,0.0,76092.56,Normal,68901.58,0.01632758608729885,0
2026-05-25,0.0,38,0,0.43652116,3000.0,8,0,1,0,1.0,10372.16,Normal,8287.08,0.015197722218763376,0
2026-05-25,0.19511179,31,0,0.210894553,2000.0,3,0,0,0,0.0,1469.42,Normal,0.0,0.020910323836624067,0
2026-05-25,0.108743955,41,0,0.037185126,2500.0,2,0,0,0,0.0,8313.6,Normal,0.0,0.0156630893006258,0
2026-05-25,0.015178878,86,0,31.0,,8,0,0,0,0.0,16721.43,Normal,0.0,0.008741829418997397,0
2026-05-25,0.0,51,0,0.0,8700.0,2,1,0,0,3.0,23851.49,Dudoso,0.0,0.09921617675273381,0
2026-05-25,0.683571142,37,0,0.435688866,5900.0,12,0,1,1,1.0,5279.86,Deficiente,4138.37,0.202957802128555,0
2026-05-25,0.084762711,27,0,0.088455772,2000.0,8,0,0,0,0.0,3734.56,Normal,0.0,0.01812968224770683,0
2026-05-25,0.214339283,53,0,0.329609446,11009.0,6,0,1,0,1.0,22127.15,Normal,16146.42,0.01428134970934752,0
2026-05-25,0.011456764,40,0,0.299921229,5077.0,10,0,1,0,0.0,26671.77,Normal,23117.93,0.016228014509817017,0
2026-05-25,0.030081368,49,0,0.072230014,12833.0,4,0,0,0,1.0,27403.78,Normal,0.0,0.011813806018967555,0
2026-05-25,0.0,59,0,897.0,,11,0,1,0,0.0,42029.83,Normal,30398.5,0.010799944627474991,0
2026-05-25,0.029051612,43,0,0.176755634,13000.0,10,0,1,0,2.0,104045.23,Normal,103063.84,0.013584174991887592,0
2026-05-25,0.50885034,44,0,3882.5,1.0,12,0,3,0,4.0,1160.15,Normal,849.55,0.05237625991243063,0
2026-05-25,0.0,64,0,0.402175184,8550.0,10,0,2,0,0.0,14991.07,Normal,9569.71,0.009791079066226368,0
2026-05-25,0.0,44,1,0.164523174,4120.0,5,0,0,0,2.0,8598.34,CPP,0.0,0.03721070495052619,0
2026-05-25,0.443024634,45,0,0.332937848,10956.0,9,0,1,0,4.0,7581.34,Normal,6283.97,0.031073753400125758,0
2026-05-25,0.176855582,53,0,0.264637263,9000.0,7,0,1,0,1.0,8639.17,Normal,5309.49,0.014256390051100843,0
2026-05-25,0.144595869,74,0,0.025162473,6000.0,3,0,0,0,1.0,36526.83,Normal,0.0,0.010669559006568376,0
2026-05-25,0.252804683,46,1,1.221005001,4198.0,13,0,2,0,4.0,11422.03,CPP,8726.97,0.07672778230621836,0
2026-05-25,0.084091591,46,0,0.997500781,3200.0,4,0,1,0,0.0,13896.22,Normal,9208.0,0.015126710857131995,0
2026-05-25,0.030224831,71,0,54.0,,2,0,0,0,0.0,14772.75,Normal,0.0,0.008741829418997397,0
2026-05-25,0.011341629,72,0,0.215238095,6299.0,13,0,1,0,0.0,7534.52,Normal,6783.31,0.009063666383613807,0
2026-05-25,0.015430689,60,0,0.05391826,13334.0,14,0,0,0,0.0,17417.39,Normal,0.0,0.011935791257943425,0
2026-05-25,0.885603018,53,0,5160.0,,9,0,1,0,0.0,21090.46,Normal,20041.63,0.07338935862481565,0
2026-05-25,0.788545576,33,1,0.467551197,3466.0,15,0,0,0,0.0,37864.35,CPP,0.0,0.23646051601865622,1
2026-05-25,0.004232493,63,0,0.448110378,5000.0,14,0,2,0,2.0,5355.82,Normal,4576.92,0.013002798207056892,1
2026-05-25,0.021119578,68,0,70.0,,3,0,0,0,,29571.05,Normal,0.0,0.008741829418997397,0
2026-05-25,0.9999999,27,0,0.0,3333.0,0,1,0,0,0.0,11486.02,Dudoso,0.0,0.32400420119772144,1
2026-05-25,0.9999999,36,0,0.393325834,8000.0,3,0,2,0,0.0,10565.68,Normal,8487.06,0.07069813095217717,0
2026-05-25,0.9999999,29,0,0.0,2600.0,1,1,0,0,1.0,6644.85,Dudoso,0.0,0.31937754640974436,0
2026-05-25,0.708735754,54,0,0.054465456,45000.0,6,0,1,0,0.0,103191.12,Normal,88887.87,0.043265981670362066,0
2026-05-25,0.013325797,27,0,90.0,,5,0,0,0,,5134.56,Normal,0.0,0.0167704828815939,0
2026-05-25,0.06199766,46,0,0.056899555,5166.0,8,0,0,0,0.0,26643.66,Normal,0.0,0.013857989687444826,0
2026-05-25,0.0,39,0,537.0,,7,0,0,0,,5487.31,Normal,0.0,0.015138798867583144,0
2026-05-25,0.01713734,83,1,0.134432784,2000.0,5,0,0,0,0.0,5797.71,CPP,0.0,0.026704972099894256,1
2026-05-25,0.145949818,47,0,0.454300731,7800.0,20,0,2,0,0.0,54718.59,Normal,42671.71,0.022523773592070254,0
2026-05-25,0.387624257,37,0,0.343774269,7725.0,7,0,1,0,2.0,6912.09,Normal,6877.74,0.027655974976854198,0
2026-05-25,0.134387275,78,0,1.10740276,3984.0,29,0,2,0,0.0,9355.5,Normal,7342.13,0.019456254039770093,0
2026-05-25,0.006163967,50,0,1591.0,0.0,18,0,1,0,0.0,8736.7,Normal,5422.63,0.017227520592790754,0
2026-05-25,0.017123623,58,0,0.009993338,1500.0,3,0,0,0,0.0,4835.1,Normal,0.0,0.011171067086363572,0
2026-05-25,0.9999999,68,0,0.010733993,13228.0,7,0,0,0,1.0,26302.89,Normal,0.0,0.03612393513269081,0
2026-05-25,0.64007771,30,0,0.24844369,5300.0,5,0,1,0,0.0,9644.52,Normal,9597.77,0.05401322439721939,0
2026-05-25,0.9999999,41,0,0.614954018,2500.0,7,0,1,0,1.0,24279.8,Normal,17687.26,0.09297951316990324,1
2026-05-25,0.253124479,29,0,0.017992803,2500.0,1,1,0,0,0.0,2649.35,Dudoso,0.0,0.14989168837557257,0
2026-05-25,0.114824758,50,0,816.0,,14,0,0,0,,13371.89,Normal,0.0,0.018119819430852377,0
2026-05-25,0.886222755,48,1,0.399077278,2600.0,9,1,0,0,1.0,3609.1,Dudoso,0.0,0.42111745719023225,0
2026-05-25,0.021787358,68,0,0.002350322,8083.0,4,0,0,0,0.0,18883.78,Normal,0.0,0.008210732735022439,0
2026-05-25,0.152378331,36,0,327.0,,6,0,0,0,0.0,12554.97,Normal,0.0,0.020554548267126917,0
2026-05-25,0.050816453,47,0,0.279264753,3100.0,10,0,1,0,0.0,18530.49,Normal,12637.58,0.01663954824634044,0
2026-05-25,0.9999999,45,0,1481.0,0.0,3,0,1,0,3.0,2077.33,Normal,1324.04,0.06012560308224524,0
2026-05-25,0.34698219,80,0,2044.0,,8,0,1,0,0.0,30751.14,Normal,24164.72,0.016095795666160248,0
2026-05-25,0.463397483,54,0,0.347987242,11600.0,7,0,1,0,3.0,25392.17,Normal,25002.42,0.024828430986751464,0
2026-05-25,0.116645737,49,0,0.022495501,3333.0,1,0,0,0,0.0,8229.97,Normal,0.0,0.017887208034579712,0
2026-05-25,0.891554223,73,0,0.087748344,603.0,1,0,0,0,0.0,915.69,Normal,0.0,0.04417874632154461,0
2026-05-25,0.235549324,41,1,0.126286317,27500.0,10,0,2,0,0.0,150000.0,CPP,131632.39,0.041855545831373735,1
2026-05-25,0.599048363,69,1,0.19509476,3587.0,4,0,0,0,0.0,30968.51,CPP,0.0,0.06136673681341505,0
2026-05-25,0.642018578,60,1,2430.0,,17,0,0,0,0.0,28472.48,CPP,0.0,0.0980880204176045,0
2026-05-25,0.196945825,36,0,0.231688763,4600.0,5,0,0,0,3.0,25258.87,Normal,0.0,0.021180136733467154,0
2026-05-25,0.172966035,63,0,0.237293784,6000.0,6,0,1,0,0.0,9279.21,Normal,8733.11,0.011278530768753554,0
2026-05-25,0.061088486,29,0,0.583369424,2308.0,5,1,1,0,1.0,14179.92,Dudoso,12169.61,0.12776135218274967,0
2026-05-25,0.067081134,80,0,0.148633637,4500.0,13,0,0,0,0.0,5286.22,Normal,0.0,0.011087750838120903,0
2026-05-25,0.0,36,0,0.530987605,2500.0,7,0,1,0,0.0,2267.97,Normal,1427.48,0.015170811474706142,0
2026-05-25,0.0,41,0,59.0,,1,0,0,0,,10994.43,Normal,0.0,0.018082022124804736,0
